customer,merchant,frequency
'C1069648311','M85975013',8
'C1855693993','M85975013',8
'C531724764','M85975013',8
'C1239154010','M85975013',8
'C433139335','M85975013',8
'C1289081546','M85975013',8
'C1555447628','M348934600',8
'C2039473569','M85975013',8
'C678697032','M85975013',8
'C1123042802','M85975013',8
'C703281362','M85975013',8
'C177123752','M85975013',8
'C1474149613','M85975013',8
'C957324981','M85975013',8
'C880299982','M85975013',8
'C1983511229','M85975013',8
'C955592184','M85975013',8
'C1317710133','M85975013',8
'C1139909458','M85975013',8
'C1152356495','M1053599405',8
'C1040980271','M85975013',8
'C1642222517','M85975013',8
'C1695454092','M85975013',8
'C483009385','M85975013',8
'C1939349733','M85975013',8
'C1056476734','M85975013',8
'C1657925669','M85975013',8
'C1192557067','M85975013',8
'C1412753123','M85975013',8
'C1439880421','M85975013',8
'C612357573','M85975013',8
'C1156509589','M85975013',8
'C861856179','M85975013',8
'C206106585','M85975013',8
'C1289219178','M85975013',8
'C1304286493','M85975013',8
'C1556425826','M85975013',8
'C203802515','M85975013',8
'C624012210','M85975013',8
'C1118984324','M85975013',8
'C1931570160','M85975013',8
'C916694479','M151143676',8
'C507179979','M85975013',8
'C1215446912','M85975013',8
'C1486069778','M85975013',8
'C17359646','M85975013',8
'C1404684380','M85975013',8
'C1136643517','M85975013',8
'C27152267','M85975013',8
'C386332652','M85975013',8
'C899895612','M85975013',8
'C1038329920','M85975013',8
'C1920284556','M85975013',8
'C190521845','M85975013',8
'C385721880','M85975013',8
'C241463462','M85975013',8
'C773517519','M85975013',8
'C1908932714','M85975013',8
'C714086473','M85975013',8
'C1067734462','M85975013',8
'C172707110','M85975013',8
'C95356','M85975013',8
'C1750362802','M85975013',8
'C446179646','M85975013',8
'C341292164','M85975013',8
'C999723254','M85975013',8
'C1069648311','M348934600',8
'C1960578141','M85975013',8
'C1947369699','M85975013',8
'C995844287','M85975013',8
'C608547225','M85975013',8
'C678683295','M85975013',8
'C598452144','M85975013',8
'C16723337','M1535107174',8
'C1592279480','M85975013',8
'C874655320','M85975013',8
'C83204562','M85975013',8
'C745099746','M85975013',8
'C1820624068','M85975013',8
'C435572486','M348934600',8
'C353502635','M85975013',8
'C686669439','M85975013',8
'C1897705669','M85975013',8
'C1234264195','M85975013',8
'C306641104','M348934600',8
'C512338137','M85975013',8
'C102256008','M85975013',8
'C234264885','M85975013',8
'C1245363669','M85975013',8
'C604267980','M85975013',8
'C283266984','M85975013',8
'C582022575','M85975013',8
'C129566217','M85975013',8
'C1584366693','M85975013',8
'C1628225593','M85975013',8
'C395508885','M85975013',8
'C1981764666','M85975013',8
'C938915039','M85975013',8
'C757234945','M85975013',8
'C1433132752','M85975013',8
'C1896147467','M85975013',8
'C824676284','M85975013',8
'C1159279360','M85975013',8
'C1799882713','M85975013',8
'C1329920992','M348934600',8
'C73919470','M85975013',8
'C2016890783','M85975013',8
'C577335130','M85975013',8
'C1543555122','M85975013',8
'C1387070447','M85975013',8
'C1684213034','M85975013',8
'C546927133','M85975013',8
'C435572486','M85975013',8
'C223315547','M85975013',8
'C1341662543','M85975013',8
'C1096642744','M348934600',8
'C1156808163','M85975013',8
'C1387946894','M85975013',8
'C698318224','M85975013',8
'C1798103026','M85975013',8
'C2076671849','M1823072687',8
'C83613815','M85975013',8
'C1326593353','M85975013',8
'C2079384186','M85975013',8
'C1871125244','M85975013',8
'C2096367617','M85975013',8
'C350034124','M855959430',8
'C833126375','M85975013',8
'C1087943403','M348934600',8
'C1332295774','M348934600',8
'C1886871597','M348934600',8
'C1008918174','M348934600',8
'C2110532720','M1823072687',8
'C1634901253','M348934600',8
'C922544599','M1823072687',8
'C969824969','M1823072687',8
'C1688560702','M1823072687',8
'C1791524453','M1823072687',8
'C1966364075','M348934600',8
'C1548873226','M348934600',8
'C839245179','M348934600',8
'C1817842389','M1823072687',8
'C156263401','M348934600',8
'C904725981','M348934600',8
'C1161671147','M1823072687',8
'C238779431','M1823072687',8
'C684162308','M1823072687',8
'C722922832','M348934600',8
'C1530157952','M1823072687',8
'C1937615372','M85975013',9
'C1459624061','M348934600',9
'C1591441443','M85975013',9
'C213197624','M348934600',9
'C1005126300','M348934600',9
'C2095429384','M348934600',9
'C1501782229','M348934600',9
'C790395954','M348934600',9
'C1552608695','M85975013',9
'C1814746822','M348934600',9
'C129386345','M348934600',9
'C2120296918','M348934600',9
'C781322360','M348934600',9
'C1349106433','M348934600',9
'C1151051721','M348934600',9
'C1415453492','M348934600',9
'C1040303644','M85975013',9
'C907777350','M348934600',9
'C1753498738','M348934600',9
'C574289698','M348934600',9
'C16680464','M348934600',9
'C1211514218','M480139044',9
'C474891377','M85975013',9
'C1489078579','M348934600',9
'C133432771','M348934600',9
'C2137070408','M348934600',9
'C1338396147','M348934600',9
'C1960353164','M348934600',9
'C896894357','M85975013',9
'C476466255','M348934600',9
'C475831512','M85975013',9
'C2075898645','M348934600',9
'C861002792','M85975013',9
'C109947606','M348934600',9
'C1960866892','M348934600',9
'C1199849921','M348934600',9
'C928479694','M85975013',9
'C138375181','M85975013',9
'C1433843082','M85975013',9
'C1529207541','M1823072687',9
'C1739071229','M85975013',9
'C956794113','M85975013',9
'C1674674654','M85975013',9
'C1549367339','M85975013',9
'C175698222','M85975013',9
'C9169170','M85975013',9
'C1092512638','M85975013',9
'C1599273075','M85975013',9
'C797980818','M85975013',9
'C1624351292','M85975013',9
'C301739259','M480139044',9
'C1439470393','M85975013',9
'C1810630647','M85975013',9
'C1729635847','M85975013',9
'C1815496848','M85975013',9
'C1355010178','M85975013',9
'C813472343','M85975013',9
'C1723242462','M85975013',9
'C1475317372','M85975013',9
'C631654729','M85975013',9
'C515668508','M980657600',9
'C991774315','M85975013',9
'C179196508','M151143676',9
'C885555910','M85975013',9
'C1486961552','M85975013',9
'C851417480','M85975013',9
'C1545484501','M85975013',9
'C92282564','M85975013',9
'C85676975','M85975013',9
'C1978250683','M1198415165',9
'C1806256044','M85975013',9
'C1084001812','M85975013',9
'C1030975170','M85975013',9
'C1585648581','M85975013',9
'C1587738251','M85975013',9
'C1370192017','M85975013',9
'C1181615831','M85975013',9
'C798657650','M85975013',9
'C384665757','M85975013',9
'C1117403153','M151143676',9
'C252172114','M348934600',9
'C603564532','M85975013',9
'C1872803698','M348934600',9
'C380412694','M85975013',9
'C1635987808','M85975013',9
'C911139709','M85975013',9
'C896659218','M480139044',9
'C1943108967','M151143676',9
'C637831009','M85975013',9
'C292682242','M85975013',9
'C2117552812','M85975013',9
'C1039035065','M85975013',9
'C255101565','M85975013',9
'C1525483242','M85975013',9
'C617723960','M480139044',9
'C67418210','M85975013',9
'C2075699398','M85975013',9
'C483485800','M85975013',9
'C509546455','M348934600',9
'C255292461','M85975013',9
'C1090528803','M85975013',9
'C1331907286','M85975013',9
'C1236503001','M85975013',9
'C432013067','M85975013',9
'C476477241','M85975013',9
'C1638268213','M348934600',9
'C741739992','M348934600',9
'C810134226','M85975013',9
'C1378412230','M85975013',9
'C676156739','M348934600',9
'C1463833315','M85975013',9
'C1600873622','M85975013',9
'C735039923','M85975013',9
'C1792734476','M85975013',9
'C207380283','M85975013',9
'C978276840','M85975013',9
'C489185823','M85975013',9
'C1508373758','M1053599405',9
'C2004941826','M732195782',9
'C34676686','M348934600',9
'C832611882','M85975013',9
'C1962137244','M85975013',9
'C1249817283','M85975013',9
'C56197730','M85975013',9
'C1828122','M348934600',9
'C19820082','M85975013',9
'C302774270','M85975013',9
'C1279143519','M85975013',9
'C869565327','M85975013',9
'C587299231','M480139044',9
'C529952024','M85975013',9
'C1467497219','M85975013',9
'C1214826221','M85975013',9
'C30024621','M85975013',9
'C607479057','M85975013',9
'C1229072215','M85975013',9
'C742393642','M85975013',9
'C1214780453','M85975013',9
'C33469777','M85975013',9
'C1669649966','M85975013',9
'C1784755412','M85975013',9
'C693174391','M348934600',9
'C1123627503','M348934600',9
'C941334726','M85975013',9
'C1597289593','M85975013',9
'C1875710426','M85975013',9
'C1209743372','M85975013',9
'C135434041','M85975013',9
'C153258882','M85975013',9
'C324262354','M85975013',9
'C13098029','M85975013',9
'C336519851','M85975013',9
'C165037464','M348934600',9
'C291671443','M85975013',9
'C17589297','M85975013',9
'C1954938610','M85975013',9
'C1783206868','M85975013',9
'C2087715408','M85975013',9
'C24691837','M85975013',9
'C1658450442','M85975013',9
'C2094478222','M151143676',9
'C1446511647','M85975013',9
'C2084449024','M85975013',9
'C881073190','M85975013',9
'C463841109','M348934600',9
'C506520283','M151143676',9
'C717773873','M85975013',9
'C546328029','M85975013',9
'C76313164','M85975013',9
'C913863966','M85975013',9
'C1255149927','M85975013',9
'C1667002698','M85975013',9
'C902837455','M85975013',9
'C333185464','M85975013',9
'C69317479','M348934600',9
'C34676686','M85975013',9
'C477595630','M85975013',9
'C1092769857','M85975013',9
'C864602023','M85975013',9
'C801383032','M85975013',9
'C811312110','M980657600',9
'C169274898','M85975013',9
'C1699102063','M85975013',9
'C747353905','M85975013',9
'C763005836','M85975013',9
'C2044183803','M85975013',9
'C5079947','M85975013',9
'C1333537680','M85975013',9
'C200511130','M348934600',9
'C1159034982','M151143676',9
'C1542180842','M85975013',9
'C980876590','M1053599405',9
'C1638268213','M85975013',9
'C1530098029','M85975013',9
'C341886098','M85975013',9
'C261768480','M85975013',9
'C467035555','M85975013',9
'C459123820','M85975013',9
'C2095181585','M85975013',9
'C1132565589','M85975013',9
'C1034685704','M85975013',9
'C555482626','M85975013',9
'C1903856065','M85975013',9
'C766494418','M85975013',9
'C130295904','M85975013',9
'C1854104284','M85975013',9
'C1156672988','M85975013',9
'C1449000407','M85975013',9
'C1622587363','M85975013',9
'C503433561','M85975013',9
'C398651508','M85975013',9
'C1475799889','M151143676',9
'C1476101537','M85975013',9
'C936435497','M85975013',9
'C430171917','M85975013',9
'C1299496226','M85975013',9
'C1228110352','M85975013',9
'C872112161','M85975013',9
'C418638324','M85975013',9
'C1644158733','M1053599405',9
'C1895615571','M85975013',9
'C1801713151','M85975013',9
'C1383337902','M85975013',9
'C1953872129','M85975013',9
'C721654925','M85975013',9
'C1013199152','M348934600',9
'C1952109278','M85975013',9
'C1350963410','M547558035',9
'C301483725','M85975013',9
'C1100053869','M85975013',9
'C22920054','M85975013',9
'C167330970','M85975013',9
'C1557540123','M85975013',9
'C138445718','M85975013',9
'C2061535111','M85975013',9
'C1408489165','M85975013',9
'C1149495561','M85975013',9
'C1098012335','M85975013',9
'C1901064095','M85975013',9
'C2110568911','M85975013',9
'C1361037703','M85975013',9
'C1780829982','M85975013',9
'C952397244','M85975013',9
'C1292770722','M85975013',9
'C800272493','M85975013',9
'C545102882','M85975013',9
'C1174217921','M348934600',9
'C116386695','M85975013',9
'C1525581466','M85975013',9
'C203427830','M85975013',9
'C514864285','M85975013',9
'C1651395634','M85975013',9
'C707755349','M85975013',9
'C2100371435','M348934600',9
'C1215446912','M348934600',9
'C1314685160','M85975013',9
'C668289079','M85975013',9
'C837031785','M85975013',9
'C1803181641','M85975013',9
'C537423962','M85975013',9
'C1232523772','M85975013',9
'C1648056680','M85975013',9
'C113294083','M85975013',9
'C968150727','M85975013',9
'C1216409727','M85975013',9
'C343982358','M85975013',9
'C1548142512','M85975013',9
'C993553940','M85975013',9
'C2048375146','M85975013',9
'C1980127627','M85975013',9
'C1882101149','M85975013',9
'C77017704','M85975013',9
'C2043823425','M85975013',9
'C1356412685','M85975013',9
'C1687722078','M85975013',9
'C1681976106','M85975013',9
'C1855338494','M85975013',9
'C1410823375','M85975013',9
'C806399525','M348934600',9
'C69477057','M85975013',9
'C1192754222','M348934600',9
'C1893753407','M85975013',9
'C26438018','M85975013',9
'C2070292195','M85975013',9
'C2004941826','M1198415165',9
'C1605127736','M85975013',9
'C1857873865','M85975013',9
'C1577880868','M85975013',9
'C72353846','M85975013',9
'C1258211852','M85975013',9
'C758849918','M85975013',9
'C1655680166','M85975013',9
'C1627004719','M85975013',9
'C1935421495','M85975013',9
'C454239699','M85975013',9
'C949319027','M85975013',9
'C878904462','M85975013',9
'C1629693561','M85975013',9
'C170484334','M85975013',9
'C959023117','M85975013',9
'C354729496','M348934600',9
'C763253161','M85975013',9
'C1801015376','M85975013',9
'C526635102','M85975013',9
'C1364381627','M85975013',9
'C1036903280','M348934600',9
'C859741683','M85975013',9
'C711859898','M85975013',9
'C283266984','M348934600',9
'C71120756','M85975013',9
'C1663162700','M85975013',9
'C368299362','M85975013',9
'C1187353931','M85975013',9
'C106397937','M85975013',9
'C433481742','M85975013',9
'C274026379','M85975013',9
'C299858046','M85975013',9
'C533940472','M85975013',9
'C1760524265','M85975013',9
'C1261640227','M85975013',9
'C590614528','M85975013',9
'C262404738','M85975013',9
'C1192754222','M85975013',9
'C1780824451','M85975013',9
'C354729496','M85975013',9
'C1524407626','M85975013',9
'C1440310601','M85975013',9
'C1987985724','M85975013',9
'C784613823','M85975013',9
'C1048588440','M348934600',9
'C364273844','M85975013',9
'C1497895052','M85975013',9
'C957771834','M85975013',9
'C1575842015','M85975013',9
'C229592862','M85975013',9
'C592766342','M85975013',9
'C1272326382','M85975013',9
'C313266037','M85975013',9
'C337109624','M85975013',9
'C122290547','M85975013',9
'C133764711','M85975013',9
'C486996910','M85975013',9
'C1881495517','M85975013',9
'C2136553361','M85975013',9
'C1720679886','M85975013',9
'C1952040134','M85975013',9
'C626836922','M85975013',9
'C477892356','M85975013',9
'C1242334684','M85975013',9
'C1513653440','M85975013',9
'C286547187','M85975013',9
'C1890075917','M85975013',9
'C1033416330','M85975013',9
'C48179336','M348934600',9
'C1396978257','M85975013',9
'C1376957295','M85975013',9
'C1807765388','M85975013',9
'C1349321790','M85975013',9
'C1338932459','M85975013',9
'C1272188168','M85975013',9
'C245117318','M732195782',9
'C1604376835','M85975013',9
'C1994736634','M85975013',9
'C1038215695','M348934600',9
'C770308839','M85975013',9
'C245117318','M980657600',9
'C1714676783','M85975013',9
'C1499701993','M85975013',9
'C1018979501','M85975013',9
'C2081956948','M85975013',9
'C12284077','M348934600',9
'C1475799889','M1823072687',9
'C913841043','M348934600',9
'C275926123','M1823072687',9
'C1148772789','M348934600',9
'C1014783484','M348934600',9
'C450299456','M348934600',9
'C82010125','M348934600',9
'C145208657','M1823072687',9
'C1063753312','M348934600',9
'C1342118588','M1823072687',9
'C123623130','M1823072687',9
'C760368405','M1823072687',9
'C1832119955','M1823072687',9
'C1808964355','M1823072687',9
'C1154631581','M1823072687',9
'C477595630','M348934600',10
'C1459810780','M348934600',10
'C665566426','M85975013',10
'C1760986787','M85975013',10
'C1996249538','M85975013',10
'C1635987808','M348934600',10
'C1070471979','M85975013',10
'C2086664398','M85975013',10
'C1960297159','M348934600',10
'C1847111025','M348934600',10
'C1977634536','M85975013',10
'C1227773968','M348934600',10
'C1155962240','M348934600',10
'C351252839','M85975013',10
'C1999699557','M348934600',10
'C1165454845','M348934600',10
'C1263107170','M348934600',10
'C444370508','M348934600',10
'C2035771335','M348934600',10
'C1685492470','M480139044',10
'C909525375','M348934600',10
'C197798791','M348934600',10
'C114981535','M348934600',10
'C1091680547','M85975013',10
'C145230032','M348934600',10
'C1128965136','M348934600',10
'C24691837','M348934600',10
'C188991095','M348934600',10
'C1963249369','M85975013',10
'C1887473486','M348934600',10
'C2007043031','M85975013',10
'C1014010834','M348934600',10
'C117112395','M85975013',10
'C1776310825','M348934600',10
'C1653588482','M348934600',10
'C375144053','M480139044',10
'C656075868','M348934600',10
'C571876967','M1823072687',10
'C1421601814','M85975013',10
'C668875156','M348934600',10
'C251449240','M85975013',10
'C1338125837','M480139044',10
'C1799010144','M348934600',10
'C587016440','M85975013',10
'C1101213728','M85975013',10
'C752356138','M85975013',10
'C245019752','M151143676',10
'C801383032','M348934600',10
'C723171448','M85975013',10
'C1174416804','M85975013',10
'C295271306','M85975013',10
'C1779394537','M348934600',10
'C682814633','M348934600',10
'C907665937','M85975013',10
